GROUP,IPAddress,IP_COUNTRY,IP_STATE,IPC_DISEASE_death,IPS_DISEASE,IPC_COVID,IPS_COVID,Participant_Sex,Age,Income,Ethnicity,Ethnicity_Other,BORN_COUNTRY,BC_DISEASE,BORN_STATE,BS_DISEASE,GROW_COUNTRY,GC_DISEASE,GROW_STATE,GS_DISEASE,RESIDE_COUNTRY,RC_DISEASE,RESIDE_STATE,RS_DISEASE,Employed,Independent_support,weekly_income,weekly_fhelp,weekly_expenses,weekly_goodlife,LRB1,LRB2,LRB3,LRB4,LRB5,LRB6,LRB7,LRB8,LRB9,LRB10,LRB11,LRB12,General_Health,INF_PREV_COMM,INF_PREV_FAM,INF_PREV_JOB,ATT_1,MacLadd1,MacLadd2,BarImp1,BarImp2,BarImp3,BarImp4,BarImp5,BarImp6,BarImp7,BarImp8,Risk1,Risk2,Risk3,Risk4,Risk5,Risk6,Risk7,Risk8,Risk9,Risk10,Risk11,Risk12,Risk13,Risk14,Risk15,Risk16,Risk17,Risk18,Risk19,Risk20,Risk21,Risk22,Risk23,Risk24,Risk25,Risk26,Risk27,Risk28,Risk29,Risk30,Risk31,Risk32,Risk33,Risk34,ATC1,ATC2,ATC3,ATC4,ATC5,ATC6,ATC7,ATC8,ATC9,Imm1,Imm2,Imm3,Imm4,Imm5,Imm6,Imm7,Imm8,Imm9,ATT_2,SOIR1,SOIR2,SOIR3,SOIR4,SOIR5,SOIR6,SOIR7,SOIR8,SOIR9,TDDS1,TDDS2,TDDS3,TDDS4,TDDS5,TDDS6,TDDS7,TDDS8,TDDS9,TDDS10,TDDS11,TDDS12,TDDS13,TDDS14,TDDS15,TDDS16,TDDS17,TDDS18,TDDS19,TDDS20,TDDS21,ATT_3_A,PVD1,PVD2,PVD3,PVD4,PVD5,PVD6,PVD7,PVD8,PVD9,PVD10,PVD11,PVD12,PVD13,PVD14,PVD15,ATT_3,COR_PVD1,COR_PVD2,COR_PVD3,COR_PVD4,COR_PVD5,COR_PVD6,COR_PVD7,COR_PVD8,COR_PVD9,COR_PVD10,COR_PVD11,COR_PVD12,COR_PVD13,COR_PVD14,COR_PVD15,CORexp1,CORexp2,CORexp3,CORexp4,CORexp9,CORexp10,CORexp11,CORexp12,CORexp13,CORexp14,CORexp15,CORexp16,CORexp17,CORexp18,CORexp19,CORexp20,CORexp21,CORexp22,CORexp23,CORexp24,CORexp25,CORexp26,CORexp27,CORexp28,CORexp29,CORexp30,CORexp31,mTurkCode,cov_intx,GENHEALTH,SOIR6rc,SOIBEHAVIOR,SOIATTITUDE,SOIDESIRE,SOITOTAL,PVD3rc,PVD5rc,PVD11rc,PVD12rc,PVD13rc,PVD14rc,INFECTIABILITY_MEAN,GERM_AVERSION_MEAN,TOTAL_PVD,SEX_DISGUST,MORAL_DISGUST,PATH_DISGUST,TOTAL_INF,SEX,RC,US_RESIDE_COUNTRY,IN_RESIDE_COUNTRY,BR_RESIDE_COUNTRY,IT_RESIDE_COUNTRY,INUS,Density_km,filter_$,sexd_sex,pathd_sex,morald_sex
4,79.44.191.178,Italy,The Marches,27.01103785,32.6,213.7117065,395.208458,Male,46,$50.000 to $59.999,White, ,India,#N/A,marche, ,Italy,#N/A,marche, ,Italy,27.01103785,ascoli piceno, ,Sometimes,Sometimes,900,0,700,1500,No, , , , ,2,Yes,20,Heterosexual,10,0,0,Poor,2,0,0,6,6,6,2,2,2,3,2,3,2,3,5,5,3,5,4,5,5,3,5,5,5,3,1,1,5,5,5,4,4,5,1,5,4,5,5,2,3,3,5,5,5,4,1,5,4,2,2,2,1,1,2,3,4,4,4,4,3,4,5,5,5,5,purple,0,0,2,6,7,2,7,7,8,4,0,1,6,0,2,1,0,1,6,1,5,5,0,2,2,0,2,6,0,4,red,6,2,5,4,2,2,6,2,7,4,2,4,4,5,5,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3,3,3, ,101,101,0,No, , , , , , , , , , , , , , , , , , , ,21431,1,1,8,.666666667,7,7.333333333,5,3,6,6,4,4,3,3.285714286,5.125,4.205357143,.142857143,4.285714286,2.428571429,.666666667,1,3,0,0,0,1, , ,0,.142857143,2.428571429,4.285714286
4,2.35.219.180,Italy,Trentino-Alto Adige,27.01103785,16.7,213.7117065,352.148141,Male,24,Less than $10.000,White, ,India,25.38062531,Trento, ,Italy,20.64503057,Trento, ,Italy,27.01103785,Italy, ,Yes,Yes,300,0,100,500,No, , , , ,10,Yes,16,Heterosexual,15,4,1,Very good,9,0,0,6,5,5,4,1,2,3,3,4,2,3,5,3,2,2,4,3,3,5,5,3,3,2,1,1,5,5,3,1,3,4,1,2,4,5,5,4,4,3,3,2,3,4,3,2,1,4,3,1,2,2,2,2,3,5,4,1,1,1,1,1,1,4,purple,4,3,3,7,9,1,7,7,9,3,1,5,3,0,3,6,0,4,3,0,5,5,5,6,6,6,3,5,0,5,red,4,4,2,2,3,3,3,3,3,3,1,4,3,3,4,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,3, ,101,101,1,No, , , , , , , , , , , , , , , , , , , ,61003,1, ,9,3.333333333,8.333333333,7.666666667,6.444444444,6,5,7,4,5,5,3.857142857,4.25,4.053571429,1.714285714,4.428571429,4.428571429,3,1,3,0,0,0,1, , ,0,1.714285714,4.428571429,4.428571429
4,79.25.242.232,Italy,Trentino-Alto Adige,27.01103785,16.7,213.7117065,352.148141,Male,45,$30.000 to $39.999,White, ,India,#N/A,Rome, ,Italy,#N/A,Rome, ,Italy,27.01103785,Rome, ,Yes,Yes,300,0,200,400,Yes,2+ years,5,100,0,7,No, ,Heterosexual,7,1,0,Good,71,20,46,6,5,5,4,2,1,2,4,4,1,2,5,5,4,5,5,4,4,2,4,4,5,2,3,4,5,2,5,2,4,5,4,5,5,3,5,4,3,3,2,3,5,4,2,2,2,2,1,3,1,4,3,1,1,4,4,1,1,1,1,1,1,1,purple,0,0,0,1,1,9,1,1,1,6,2,6,6,0,3,6,4,6,5,0,6,6,6,6,6,6,0,6,0,3,red,7,7,7,6,1,5,3,5,7,6,3,3,2,2,3,3,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,3,5,4,4,101,101, ,No, , , , , , , , , , , , , , , , , , , ,92646,1,3,1,0,1,1,.666666667,1,7,5,5,6,6,5.857142857,4.75,5.303571429,2.571428571,5.857142857,4.285714286,45.66666667,1,3,0,0,0,1, , ,0,2.571428571,4.285714286,5.857142857
4,213.198.152.204,Italy,Tuscany,27.01103785,29.3,213.7117065,238.012184,Male,19,$30.000 to $39.999,White, ,India,21.85437542,LU, ,Italy,21.67809487,LU, ,Italy,27.01103785,Italy, ,No,No,I do not work,depends,dont know,dont know,No, , , , ,1,No, ,Heterosexual,1,0,0,Very good,10,0,0,6,7,7,3,2,2,3,3,3,2,2,4,3,3,5,5,4,4,4,3,3,3,4,1,2,4,2,4,3,5,5,5,5,2,3,3,3,2,3,3,2,3,3,3,3,1,1,1,1,2,3,1,2,4,1,1,1,1,1,1,1,1,1,purple,0,0,1,9,8,2,8,7,6,0,1,3,6,0,1,6,0,1,6,0,2,6,2,5,0,0,4,2,3,3,red,3,3,4,5,3,2,3,2,3,4,2,3,4,5,5,3,0,0,0,-1,0,0,-1,0,0,0,-1,0,0,1,1,1,2,2, ,101,10,0,No, , , , , , , , , , , , , , , , , , , ,57648,1, ,8,.333333333,8.333333333,7,5.222222222,4,5,6,5,4,3,3.428571429,4.125,3.776785714,.857142857,3.714285714,2.714285714,3.333333333,1,3,0,0,0,1, , ,0,.857142857,2.714285714,3.714285714
4,87.6.120.84,Italy,Tuscany,27.01103785,29.3,213.7117065,238.012184,Male,46,$20.000 to $29.999,White, ,India,#N/A,Siena, ,Italy,#N/A,Firenze, ,Italy,27.01103785,Florence, ,Yes,Yes,0.375,0,200,500,Yes,2+ years,4,90,10,6,Yes,17,Heterosexual,2,0,6,Very good,9,0,0,6,7,6,3,2,1,2,2,2,3,3,5,4,5,5,5,5,4,5,4,5,4,5,3,2,5,4,5,5,5,5,3,5,5,5,5,5,5,4,5,5,5,5,4,4,3,1,2,2,3,2,1,1,4,4,5,3,3,4,5,5,6,4,purple,1,2,2,9,8,3,3,6,5,6,3,6,6,5,4,1,0,2,4,5,3,6,0,5,6,5,6,6,0,6,red,7,4,5,5,4,4,6,3,1,3,6,4,2,4,7,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,2,3,4,2,29,12, ,No, , , , , , , , , , , , , , , , , , , ,58574,1, ,7,1.666666667,8,4.666666667,4.777777778,3,4,2,4,6,4,3.714285714,4.625,4.169642857,2.571428571,5,4.571428571,3,1,3,0,0,0,1, , ,0,2.571428571,4.571428571,5
4,93.34.221.49,Italy,Tuscany,27.01103785,29.3,213.7117065,238.012184,Male,21,$20.000 to $29.999,White, ,India,22.46344904,Pistoia, ,Italy,20.74404429,Pistoia, ,Italy,27.01103785,Pistoia, ,No,No, ,It dipends,30 euros or less,The one i got,No, , , , , ,No, ,Heterosexual,0, , ,Excellent,1,0,0,6,7,8,4,2,2,4,3,4,2,1,4,5,5,5,5,5,5,5,5,5,5,2,2,2,5,5,5,3,4,5,3,5,5,4,5,5,5,5,5,5,5,5,1,1,3,1,3,1,3,2,4,2,3,2,4,2,1,1,1,1,1,1,purple,0,0,0,9,7,4,9,1,2,5,6,6,6,0,5,4,0,2,6,0,5,6,0,5,4,6,6,6,0,2,red,7,2,7,6,6,1,2,1,2,1,7,7,7,7,2,3,1,0,-1,1,0,0,1,0,0,0,-1,0,-1,0,1,1,2,1, ,100,100,1,No, , , , , , , , , , , , , , , , , , , ,57876,1,5,6,0,7.333333333,4,3.777777778,1,2,1,1,1,1,1.285714286,2.75,2.017857143,1.714285714,5.285714286,4.428571429,.333333333,1,3,0,0,0,1, , ,0,1.714285714,4.428571429,5.285714286
4,95.247.204.70,Italy,Tuscany,27.01103785,29.3,213.7117065,238.012184,Male,34,$10.000 to $19.999,White, ,India,#N/A,Livorno, ,Italy,23.88420807,Pisa, ,Italy,27.01103785,Pisa, ,Sometimes,Yes,300,0,100,400,No, , , , ,42,Yes,16,Heterosexual,29,1,0,Good,15,0,5,6,7,6,3,1,2,3,2,3,2,1,4,4,4,2,2,4,4,3,3,5,5,2,2,3,5,4,4,2,4,4,2,3,2,3,2,4, ,4,4,2,3,3,2,2,1,3,1,2,1,3,1,2,3,4,4,4,1,1,2,2,3,2,purple,1,5,5,6,6,4,6,5,5,1,2,5,5,1,3,5,0,2,5,4,2,6,1,5,6,3,1,5,0,4,red,5,3,6,2,5,3,1,4,1,3,6,3,3,5,1,3,1,1,-1,1,-1,0,1,0,1,0,0,-1,-1,-1,0,2,4,3, ,100,100,0,No, , , , , , , , , , , , , , , , , , , ,58141,1,3,6,3.666666667,6,5.333333333,5,2,3,2,5,5,3,3.428571429,2.375,2.901785714,1.571428571,4.714285714,3.142857143,6.666666667,1,3,0,0,0,1, , ,0,1.571428571,3.142857143,4.714285714
4,151.95.60.155,Italy,Veneto,27.01103785,23.1,213.7117065,351.1926772,Male,20,$40.000 to $49.999,Asian, ,Bangladesh,205.6627939,Dhaka, ,Italy,21.04303019,Veneto, ,Italy,27.01103785,Veneto, ,Sometimes,Yes,20,5,15,30,Yes,6-12 months,1,60,20,3,Yes,16,Heterosexual,1,0,0,Good,40,0,9,6,8,7,2,1,1,4,4,4,2,2,4,4,1,1,4,1,3,4,2,3,5,2,1,2,4,1,1,1,1,3,2,1,4,2,4,3,5,2,4,3,1,4,2,1,2,3,3,1,2,2,2,1,3,3,5,2,1,2,1,2,4,1,purple,1,1,1,8,6,3,4,3,2,1,2,4,6,2,0,1,0,3,6,2,4,5,0,3,6,0,2,5,3,5,red,2,2,6,2,5,1,1,2,1,2,3,3,3,5,1,3,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,2,4,2,1,30,20,0,No, , , , , , , , , , , , , , , , , , , ,43505,1,3,7,1,7,3,3.666666667,2,3,5,5,5,3,2.571428571,2.375,2.473214286,1.285714286,4.285714286,3,16.33333333,1,3,0,0,0,1, ,267.4167568,0,1.285714286,3,4.285714286
4,78.12.132.144,Italy,Veneto,27.01103785,23.1,213.7117065,351.1926772,Male,31,$20.000 to $29.999,White, ,India,#N/A,London, ,United Kingdom of Great Britain and Northern Ireland,#N/A,London, ,Italy,27.01103785,Verona, ,Yes,Yes,400,0,300,500,Yes,1-2 years,1,100,0,6,Yes,24,Heterosexual,11,0,9,Excellent,10,0,0,6,7,7,3,2,2,3,3,3,1,2,2,3,5,4,2,4,3,4,5,5,5,2,2,2,4,4,2,1,3,5,2,4,5,3,4,5,4,4,5,2,4,4,1,4,1,1,3,1,1,2,2,4,4,4,1,1,1,1,3,1,4,3,purple,1,3,5,9,9,1,6,2,4,5,1,4,6,0,2,4,0,5,6,0,2,6,0,5,5,6,3,3,0,4,red,6,4,3,7,3,1,5,2,6,1,2,3,2,3,5,3,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,3,2,1,39,1,0,No, , , , , , , , , , , , , , , , , , , ,94033,1,5,9,3,9,4,5.333333333,5,5,6,5,6,5,3.285714286,5.75,4.517857143,1,5,3.571428571,3.333333333,1,3,0,0,0,1, , ,0,1,3.571428571,5
4,79.20.4.117,Italy,Veneto,27.01103785,23.1,213.7117065,351.1926772,Male,22,$50.000 to $59.999,White, ,India,22.45314818,Venezia, ,Italy,20.39658932,Venezia, ,Italy,27.01103785,Venezia, ,No,No,0,20,0,20,Yes,2+ years,3,70,10,3,Yes,17,Heterosexual,1,1,4,Good,42,10,17,6,7,7,3,1,1,4,3,3,1,1,3,5,4,5,5,4,3,3,4,5,5,2,2,3,4,3,5,3,3,4,4,4,4,4,3,3,3,3,4,4,2,2,1,2,2,2,2,1,3,2,2,3,3,2,2,1,2,3,2,2,3,2,purple,1,0,0,6,7,3,7,3,4,4,3,5,5,0,2,4,0,2,5,3,3,6,2,4,5,3,2,5,1,4,red,6,2,5,3,6,1,2,1,3,1,6,7,3,6,2,3,1,0,-1,1,0,0,1,0,1,0,0,0,-1,0,1,3,3,3,3,101,10,0,No, , , , , , , , , , , , , , , , , , , ,63407,1,3,7,.333333333,6.666666667,4.666666667,3.888888889,3,2,2,1,5,2,1.428571429,3.25,2.339285714,1.714285714,4.857142857,3.142857143,23,1,3,0,0,0,1, , ,0,1.714285714,3.142857143,4.857142857
4,82.48.248.192,Italy,Veneto,27.01103785,23.1,213.7117065,351.1926772,Male,25,$30.000 to $39.999,White, ,India,25.12426001,veneto, ,Italy,22.32480448,veneto, ,Italy,27.01103785,veneto, ,Yes,Sometimes,150,20,90,300,No, , , , ,2,Yes,18,Heterosexual,7,1,1,Good,20,0,10,6,7,7,4,2,2,3,2,3,1,4,2,5,5,4,5,3,2,4,4, ,4,2,1,1,3,3,3,2,5,4,1,4,3,1,5,3,2,2,3,3,4,5,1,2,1,3,2,1,1,4,2,2,4,4,2, ,1,1,1,2,5,2,purple,1,3,4,7,8,4,6,6,2,3,4,5,4,0,1,3,0,5,4,1,5,4,1,5,0,1,6,1,6,3,red,4,6,6,3,7,1,2,1,4,1,7,7,5,7,2,3,1,0,1,0,1,-1,0,-1,0,-1,1,-1,-1,1,0,1,1,2, ,50,10,3,No, , , , , , , , , , , , , , , , , , , ,73313,1,3,6,2.666666667,7,4.666666667,4.777777778,2,1,1,1,3,1,1.714285714,2.625,2.169642857,1.857142857,2.714285714,4.285714286,10,1,3,0,0,0,1, , ,0,1.857142857,4.285714286,2.714285714
4,82.54.184.22,Italy,Veneto,27.01103785,23.1,213.7117065,351.1926772,Male,26,$20.000 to $29.999,White, ,India,25.58494695,Teslic, ,Italy,21.81386232,Vicenza, ,Italy,27.01103785,Vicenza, ,No,No,0,50,50,500,No, , , , ,42,Yes,16,Heterosexual,0, , ,Good,0,0,0,6,3,4,3,1,1,3,3,3,1,2,2,4,3,5,5,4,3,2,4,4,4,4,4,3,4,3,3,2,3,5,5,5,5,1,2,3,3,2,2,5,4,3,3,2,2,1,3,1,2,1,3,1,3,1,1,3,3,2,5,2,3,3,purple,0,1,0,3,3,7,7,4,4,4,5,6,6,4,3,4,1,2,6,3,6,4,3,4,5,1,0,1,2,5,red,7,4,2,6,6,1,3,1,3,1,6,5,2,5,2,3,1,1,-1,1,-1,0,1,1,1,0,-1,-1,-1,0,1,2,2,4, ,19,19, ,No, , , , , , , , , , , , , , , , , , , ,84199,1,3,3,.333333333,3,5,2.777777778,6,2,2,3,6,3,2.142857143,4.375,3.258928571,2.714285714,4.285714286,3.714285714,0,1,3,0,0,0,1, , ,0,2.714285714,3.714285714,4.285714286
4,91.253.27.239,Italy,Veneto,27.01103785,23.1,213.7117065,351.1926772,Male,18,$40.000 to $49.999,White, ,India,21.81386232,trentino italy, ,Italy,22.11708447,trentino italy, ,Italy,27.01103785,trentino italy, ,Sometimes,Sometimes,76.74$,10$,75$,80$ min,No, , , , ,5,Yes,14,Heterosexual,4,1,0,Excellent,0,0,0,6,3,3,4,2,1,4,3,4,1,3,4,4,5,5,3,3,5,5,4,4,5,1,1,2,5,4,1,2,4,5,2,4,1,5,5,2,5,1,1,5,3,1,1,2,1,1,3,2,1,3,2,3,4,6,6,6,1,1,1,6,6,6,purple,1,1,4,9,9,1,9,8,9,6,0,6,6,0,3,0,0,2,6,0,6,1,0,6,3,0,3,6,0,0,red,7,1,7,7,7,1,1,1,5,1,7,1,1,1,1,3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,3,1, ,101,101,0,No, , , , , , , , , , , , , , , , , , , ,73551,1,5,9,2,9,8.666666667,6.555555556,1,1,1,7,7,7,2.714285714,3.75,3.232142857,0,4,3.714285714,0,1,3,0,0,0,1, , ,0,0,3.714285714,4
4,93.32.67.182,Italy,Veneto,27.01103785,23.1,213.7117065,351.1926772,Male,27,$10.000 to $19.999,White, ,India,22.55583567,Apulia, ,Italy,21.85437542,Apulia, ,Italy,27.01103785,Veneto, ,Sometimes,No,50 $,100 $,75 $,150 $,Yes,2+ years,1,30,30,0,Yes,20,Heterosexual,0,0,0,Fair,50,25,49,6,2,3,2,2,2,1,1,1,3,2,3,3,2,4,3,3,3,1,3,3,3,4,3,3,3,3,4,3,4,4,3,4,3,3,4,3,3,4,4,3,4,4,3,3,2,2,2,1,2,2,2,2,3,4,4,2,3,3,5,3,4,5,purple,1,0,0,5,3,4,6,3,5,4,2,3,4,1,1,3,1,2,4,0,5,3,4,2,4,3,2,3,5,2,red,7,4,2,6,4,5,5,7,3,3,3,5,4,3,3,3,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,3,3,4,1,100,29,0,No, , , , , , , , , , , , , , , , , , , ,58419,1,2,6,.333333333,4.666666667,4.666666667,3.222222222,6,4,5,3,4,5,4.428571429,4.875,4.651785714,2.285714286,3.571428571,2.428571429,41.33333333,1,3,0,0,0,1, , ,0,2.285714286,2.428571429,3.571428571
4,93.34.235.117,Italy,Veneto,27.01103785,23.1,213.7117065,351.1926772,Male,21,Less than $10.000,White, ,India,22.46344904,Vicenza, ,Italy,20.74404429,Vicenza, ,Italy,27.01103785,Vicenza, ,No,Sometimes,100,40,100,200,No, , , , ,0,No, ,Heterosexual, , , ,Very good,16,50,5,6,7,5,2,3,2,4,3,2,2,1,4,4,3,5,4,4,3,2,4,4,4,3,3,4,5,5,5,4,4,5,4,4,5,4,3,5,4,4,4,5,5,5,2,3,1,2,3,2,2,1,2,3,4,3,2,3,2,1,3,2,3,3,purple,0,0,0,6,6,3,3,2,3,5,2,6,6,1,5,4,0,4,5,1,5,5,1,4,4,2,4,4,3,4,red,5,2,6,5,6,2,3,2,5,2,7,6,4,5,4,3,1,0,-1,1,0,0,1,0,0,0,0,0,-1,0,1,2,4,4, ,13,2, ,No, , , , , , , , , , , , , , , , , , , ,19425,1, ,7,0,6.333333333,2.666666667,3,2,2,1,2,4,3,2.142857143,3.625,2.883928571,1.428571429,4.714285714,4.571428571,23.66666667,1,3,0,0,0,1, , ,0,1.428571429,4.571428571,4.714285714
4,93.34.237.150,Italy,Veneto,27.01103785,23.1,213.7117065,351.1926772,Male,32,$40.000 to $49.999,White, ,India,#N/A,Veneto, ,Italy,25.38062531,Veneto, ,Italy,27.01103785,Verona, ,Yes,Yes,300,50,60,500,Yes,2+ years,3,90,0,9,No, ,Heterosexual,3,0, ,Excellent,39,7,16,6,6,6,3,1,1,3,2,3,1,2,4,3,4,2,4,3,2,2,1,2,1,1,4,4,3,2,3,2,3,2,2,1,2,2,2,1,2,1,1,1,2,2,1,2,2,3,2,2,2,2,3,2,3,2,3,3,2,3,4,2,3,2,purple,1,0,0,5,3,3,2,1,2,4,1,4,5,0,3,5,0,2,1,1,3,3,2,4,3,2,3,4,0,1,red,5,4,5,5,4,2,6,2,6,3,5,4,4,5,4,3,-1,0,-1,1,-1,1,-1,1,1,1,1,-1,-1,0,-1,2,4,4,4,28,11,5,No, , , , , , , , , , , , , , , , , , , ,37774,1,5,7,.333333333,5,1.666666667,2.333333333,3,4,3,4,4,3,3.142857143,4.5,3.821428571,.857142857,3.571428571,2.857142857,20.66666667,1,3,0,0,0,1, , ,0,.857142857,2.857142857,3.571428571
4,94.160.167.67,Italy,Veneto,27.01103785,23.1,213.7117065,351.1926772,Male,46,$10.000 to $19.999,White, ,India,#N/A,Torino, ,Italy,#N/A,Torino, ,Italy,27.01103785,Torino, ,Yes,Yes,300 euro,0,200 euro,500 euro,Yes,1-2 years,3,100,0,12,Yes,18,Heterosexual,9,0,36,Very good,1,1,1,6,8,9,2,1,1,4,4,3,1,1,5,4,5,4,4,5,5,5,5,5,5,2,2,1,5,3,3,2,3,5,4,2,3,5,5,5,5,5,5,4,5,4,2,3,2,4,2,2,1,4,2,3,4,1,1,1,1,1,1,1,3,1,purple,1,1,3,8,5,2,3,2,2,5,3,6,6,0,3,3,0,4,6,0,4,6,1,5,6,5,4,4,0,5,red,6,2,7,1,6,1,1,1,2,1,6,6,5,6,4,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,3,24,4, ,No, , , , , , , , , , , , , , , , , , , ,95296,1, ,8,1.666666667,7,2.333333333,3.666666667,1,2,2,2,3,2,1.571428571,2.5,2.035714286,1.285714286,5.142857143,4.428571429,1,1,3,0,0,0,1, , ,0,1.285714286,4.428571429,5.142857143
4,87.211.162.179,Italy,Lombardy,27.01103785,23.1,213.7117065,708.269727,Male,24,Less than $10.000,Asian, ,India,307.3368317,Delhi, ,India,244.2724914,Delhi, ,Italy,27.01103785,Milan, ,Yes,Yes,400,0,240,550,No, , , , ,3,Yes,23,Heterosexual,0,0, ,Very good,5,0,10,6,5,7,3,1,2,3,3,2,3,2,4,3,4,4,3,4,2,3,4,2,3,2,3,2,5,5,2,4,2,2,4,2,4,2,4,4,4,4,5,5,4,4,5,4,4,3,3,1,3,2,4,1,2,2,3,2,2,1,2,2,4,2,purple,1,1,0,7,3,4,2,2,2,4,4,6,4,6,5,4,2,5,5,5,5,5,5,5,5,5,5,5,5,5,red,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,1,0,0,1,1,-1,-1,0,-1,1,-1,0,0,0,0,4,5,5, ,19,3,1,No, , , , , , , , , , , , , , , , , , , ,52226,1, ,6,.666666667,5.333333333,2,2.666666667,2,2,2,2,2,2,4.285714286,4.5,4.392857143,4.571428571,4.571428571,5.142857143,5,1,3,0,0,0,1, , ,0,4.571428571,5.142857143,4.571428571
4,175.176.0.62,PH,Cordillera, ,0, , ,Male,24,Less than $10.000,American Indian or Alaska Native, ,India,#N/A,WA, ,United States of America,#N/A,WA, ,Philippines,117.8382715,Benguet, ,Yes,Yes,30,0,20,50,No, , , , ,2,Yes,17,Heterosexual,2,1,1,Good,0,0,0,6,5,5,2,2,1,2,2,2,2,2,3,3,2,4,2,4,4,3,4,4,4,2,3,2,4,3,3,2,3,4,2,3,4,2,2,3,3,3,4,4,3,4,3,4,1,4,1,2,1,4,1,2,2,5,5,6,3,6,6,6,6,6,purple,0,1,1,7,8,2,7,7,6,1,2,4,5,1,2,2,2,4,5,3,3,3,2,4,5,1,2,3,2,4,red,7,3,3,6,6,2,5,3,4,2,4,5,2,4,6,3,1,0,1,1,0,-1,1,0,0,0,-1,0,-1,-1,1,3,4,3, ,101,50, ,No, , , , , , , , , , , , , , , , , , , ,11480,1,3,8,.666666667,7.666666667,6.666666667,5,5,2,4,3,6,4,2.714285714,5.375,4.044642857,1.857142857,3.428571429,3.285714286,0,1, ,0,0,0,0, , ,0,1.857142857,3.285714286,3.428571429
4,175.176.46.3,PH,National Capital Region, ,0, , ,Male,37,$10.000 to $19.999,Asian, ,India,#N/A,Odisha, ,India,364.1859462,Odisha, ,Philippines,117.8382715,Metro Manila, ,Yes,Yes,12500 peso,0,3000 peso,10000 peso,Yes,1-2 years,5,80,0,10,Yes,20,Heterosexual,10,1,20,Excellent,11,4,5,6,6,5,3,2,1,3,3,4,1,2,4,4,5,3,4,3,3,4,3,4,3,4,3,4,3,3,2,3,3,3,2,2,3,3,2,3,3,4,2,2,3,4,2,3,2,2,3,2,2,3,2,3,2,5,3,5,3,3,5,4,5,4,purple,1,1,1,8,7,1,7,7,6,6,2,5,6,1,4,5,0,0,4,2,5,5,4,5,4,4,3,5,4,3,red,6,5,7,5,6,6,5,4,5,4,6,5,4,7,5,3,1,1,1,0,0,-1,-1,-1,0,0,0,-1,-1,0,0,1,2,4,4,75,10,1,No, , , , , , , , , , , , , , , , , , , ,16762,1,5,9,1,8,6.666666667,5.222222222,1,2,2,3,4,1,3.571428571,4.125,3.848214286,2.428571429,5,3.571428571,6.666666667,1, ,0,0,0,0, , ,0,2.428571429,3.571428571,5
4,173.244.36.7,United States of America,Arizona,36.9668162,29.13574858,270.621716,84.3,Male,55,$100.000 to $149.999,White, ,India,#N/A,Arizona, ,United States of America,#N/A,Arizona, ,United States of America,#N/A,Arizona, ,Yes,Yes,3000,0,500,500,Yes,2+ years,3,80,20,3,Yes,20,Heterosexual,3,1,10,Good,5,0,2,6,5,5,2,2,1,3,2,3,2,2,2,2,3,3,2,2,3,3,2,4,3,2,2,3,3,4,3,3,2,2,3,2,3,2,3,4,2,2,3,2,2,2,2,3,2,2,3,1,2,2,3,2,3,2,2,3,2,3,4,3,5,4,purple,0,1,0,4,4,3,2,3,3,3,1,4,0,0,1,3,3,2,1,2,2,1,2,2,1,3,1,2,0,2,red,6,3,2,5,4,5,4,6,5,6,3,4,2,3,2,3,1,1,-1,1,0,1,1,-1,1,-1,1,1,-1,1,1,2,3,3,2,5,5,0,No, , , , , , , , , , , , , , , , , , , ,85864,1,3,7,.333333333,5,2.666666667,2.666666667,6,4,5,4,6,5,4.714285714,4.875,4.794642857,1.571428571,1.571428571,2,2.333333333,1,4,1,0,0,0,0, ,0,1.571428571,2,1.571428571
